assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_calibrating,price_change_hourly_rate,price_change_locked_until,price_change_percent,price_change_projections,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,1996-08-13,0,54,True,True,,,0,0.0,15,212314,1,,0,0,0,0,64.4,60,49,31,8.51,,,0,3,1.8,1.8,0,0.16,0.04,0.18,0.05,0.02,5.61,1.54,0.01,Saša,1.8,164,72,9,2.47,0,False,13.2,126,64,267,False,61.4,119,38,,328,,,50,261,163,p212314,0,0,,0,,212314.jpg,2.2,192,81,False,0,,-98.7,"[{'offset': 0, 'projected_percent': '-98.7', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-98.7', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-98.7', 'likelihood': -4}]",10,0,190,False,0,0.0,,[],Lukić,0.1,414,153,False,,4,1.1,a,6,12,40,2026-08-08,6.0,258,128,9,3243,15,5997,44,0.4,1.8,Lukić,2
0,1995-11-09,0,0,True,True,,,0,0,0,108813,,,0,0,-1,1,0.0,442,29,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Christian,0.0,468,48,0,0,0,False,0.0,453,48,300,False,0.0,448,48,,0,,,44,552,45,p108813,0,0,,0,,108813.jpg,0.0,468,48,False,-8,,-12.0,"[{'offset': 0, 'projected_percent': '-13.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-16.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.2', 'likelihood': -1}]",0,0,241,False,0,0,,[],Walton,0.4,272,36,False,,0,0,a,0,12,40,2022-01-19,0.0,388,25,0,1704,19,13973,60,0.0,0.0,Walton,0
0,1996-08-10,0,0,True,True,,,0,0,0,112520,,,0,0,0,0,0.0,394,13,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,422,32,0,0,0,False,0.0,406,32,301,False,0.0,402,32,,0,,,40,594,57,p112520,0,0,,0,,112520.jpg,0.0,422,32,False,-19,,-20.2,"[{'offset': 0, 'projected_percent': '-20.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-21.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-21.8', 'likelihood': -2}]",0,0,241,False,0,0,,[],Palmer,4.0,86,13,False,,0,0,a,0,12,40,2025-02-03,0.0,334,9,0,71159,563,102301,1062,0.0,0.0,Palmer,0
0,1989-02-27,0,0,True,True,,,0,0,0,50093,,,0,0,0,0,0.0,387,8,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,415,27,0,0,0,False,0.0,399,27,302,False,0.0,395,27,,0,,,40,587,52,p50093,0,0,,0,,50093.jpg,0.0,415,27,False,-6,,1.1,"[{'offset': 0, 'projected_percent': '1.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.9', 'likelihood': 1}]",0,0,241,False,0,0,,[],Button,0.6,239,35,False,,0,0,a,0,12,40,2025-07-04,0.0,327,4,0,30369,359,13968,116,0.0,0.0,Button,0
0,1996-12-09,0,0,True,True,,,0,0,0,183015,,,0,0,-1,1,0.0,381,141,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cédric,0.0,409,145,0,0,0,False,0.0,393,142,303,False,0.0,389,143,,0,,,39,660,214,p183015,0,0,,0,,183015.jpg,0.0,409,145,False,2,,3.3,"[{'offset': 0, 'projected_percent': '3.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.4', 'likelihood': 1}]",0,0,54,False,0,0,,[],Kipré,0.9,198,76,False,,0,0,a,0,12,40,2026-07-01,0.0,321,122,0,45502,881,25057,310,0.0,0.0,Kipré,0
0,1999-03-04,0,12,True,True,,,0,0.0,32,216616,,,0,0,0,0,60.5,66,12,39,9.75,,,0,2,1.6,1.6,0,0.26,0.06,0.33,0.08,0.07,6.74,1.68,0.02,Dara,1.6,174,63,10,2.5,0,False,18.0,70,15,304,False,101.4,42,16,,360,,,40,606,170,p216616,0,0,,0,,216616.jpg,2.0,199,75,False,-13,,-30.3,"[{'offset': 0, 'projected_percent': '-30.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.9', 'likelihood': -2}]",13,0,104,False,0,0.0,,[],O'Shea,2.8,108,42,False,,4,1.0,a,7,12,40,2024-08-25,19.0,157,47,8,63624,205,115485,2142,0.4,2.0,O'Shea,0
2,1999-12-31,1,50,True,True,,,0,0.0,17,455084,,,0,0,0,0,55.6,78,17,19,4.75,2,,1,2,4.6,4.6,0,0.44,0.11,1.61,0.4,1.17,6.74,1.68,0.29,Leif,4.6,33,13,10,2.5,2,False,29.9,17,1,305,False,134.4,11,1,,360,,,40,621,180,p455084,0,0,,0,,455084.jpg,5.8,38,17,False,138,,62.1,"[{'offset': 0, 'projected_percent': '62.9', 'likelihood': 3}, {'offset': 1, 'projected_percent': '64.8', 'likelihood': 3}, {'offset': 2, 'projected_percent': '66.7', 'likelihood': 3}]",8,0,241,False,0,0.0,,[],Davis,6.8,56,22,False,,4,1.0,a,2,12,40,2022-07-25,108.0,18,1,23,328221,8018,159301,1685,1.2,5.8,Davis,0
0,2000-09-12,0,12,True,True,,,0,0.0,25,449429,,,0,0,0,0,16.9,207,67,30,7.56,,,0,2,0.6,0.6,0,0.06,0.02,0.06,0.02,0.00,6.74,1.7,0.0,Jacob,0.6,284,101,10,2.52,0,False,9.0,190,72,306,False,68.6,103,47,,357,,,40,619,178,p449429,1,0,,0,,449429.jpg,0.8,391,134,False,-2,,-74.6,"[{'offset': 0, 'projected_percent': '-74.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-75.1', 'likelihood': -3}]",12,0,241,False,0,0.0,,[],Greaves,1.1,169,65,False,,4,1.01,a,5,12,40,2024-07-12,4.0,278,100,3,7800,64,35090,349,0.2,0.8,Greaves,1
0,2000-01-24,0,0,False,True,0,0,0,0,0,222018,,,0,0,0,0,0.0,405,151,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,431,153,0,0,0,False,0.0,416,151,307,False,0.0,411,151,,0,Has joined Stoke City on loan for the rest of the season,2026-09-04T12:36:56.236331Z,40,609,173,p222018,0,0,,0,,222018.jpg,0.0,431,153,False,-2,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Johnson,0.1,476,169,False,,0,0,u,0,12,40,2024-07-01,0.0,345,132,0,1137,0,5990,43,0.0,0.0,Johnson,0
0,1995-10-31,0,-1,True,True,,,0,0.0,2,176420,,,0,0,-1,1,0.5,353,134,3,15.88,,,0,2,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.86,4.55,0.0,Darnell,0.2,367,129,1,5.29,0,False,0.6,365,132,308,False,5.0,335,128,,17,,,39,659,213,p176420,0,0,,0,,176420.jpg,1.0,286,99,False,20,,1.1,"[{'offset': 0, 'projected_percent': '1.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.8', 'likelihood': 1}]",0,0,241,False,0,0.0,,[],Furlong,0.6,241,91,False,,0,0.0,a,1,12,40,2025-08-28,0.0,320,121,1,13951,1314,17004,227,0.1,0.3,Furlong,0
0,2000-03-01,0,32,True,True,,,0,0.0,8,501390,3,,0,0,-1,1,19.4,196,109,21,13.5,1,,0,3,1.2,1.2,0,0.05,0.03,0.08,0.05,0.03,3.48,2.24,0.02,Marcelino,1.2,232,106,4,2.57,0,False,5.0,261,114,309,False,24.6,240,100,,140,,,49,394,235,p501390,0,0,,0,,501390.jpg,3.0,137,56,False,-2,,-10.1,"[{'offset': 0, 'projected_percent': '-11.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-14.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.6', 'likelihood': -1}]",10,0,44,False,0,0.0,,[],Núñez,0.1,408,150,False,,2,1.29,a,3,12,40,2025-08-29,6.0,257,127,6,3029,12,7057,50,0.2,1.2,Núñez,0
0,1998-04-28,0,0,True,True,100,100,0,0,0,241117,,,0,0,-1,1,0.0,547,228,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Azor,0.0,562,230,0,0,0,False,0.0,553,224,310,False,0.0,549,223,,0,,2026-07-29T18:00:10.305484Z,49,371,222,p241117,0,0,,0,,241117.jpg,0.0,562,230,False,0,2026-09-19T14:00:09.742968Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,152,False,0,0,,[],Matusiwa,0.0,641,280,False,,0,0,a,0,12,40,2025-07-13,0.0,510,202,0,113,2,263,2,0.0,0.0,Matusiwa,0
0,1994-11-23,0,0,False,True,0,0,0,0,0,149929,,,0,0,0,0,0.0,571,243,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Wes,0.0,580,243,0,0,0,False,0.0,574,240,311,False,0.0,569,238,,0,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,50,247,153,p149929,0,0,,0,,149929.jpg,0.0,580,243,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,244,False,0,0,,[],Burns,0.0,647,285,False,,0,0,u,0,12,40,2021-06-09,0.0,542,224,0,0,0,340,1,0.0,0.0,Burns,0
0,1998-06-23,0,0,True,True,0,0,0,0,0,231899,,,0,0,0,0,0.0,471,195,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,494,199,0,0,0,False,0.0,479,190,312,False,0.0,474,188,,0,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,45,462,260,p231899,0,0,,0,,231899.jpg,0.0,494,199,False,-4,,-99.7,"[{'offset': 0, 'projected_percent': '-102.5', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-108.8', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-115.2', 'likelihood': -5}]",0,0,104,False,0,0,https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,[],Taylor,0.0,540,221,False,,0,0,i,0,12,40,2023-06-26,0.0,421,167,0,587,11,2398,17,0.0,0.0,Taylor,0
0,2000-11-23,1,38,True,True,,,0,0.0,1,443261,4,,0,0,-1,1,25.3,173,100,6,5.14,3,,0,3,1.8,1.8,0,0.04,0.03,0.34,0.29,0.30,0.29,0.25,0.26,Jack,1.8,168,75,1,0.86,1,False,11.0,158,77,313,False,42.0,175,67,Jack Clarke,105,,,54,198,125,p443261,0,0,1,0,,443261.jpg,3.0,147,63,False,-4,,-59.2,"[{'offset': 0, 'projected_percent': '-60.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-63.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-66.7', 'likelihood': -3}]",3,0,241,False,0,0.0,,[],Clarke,0.2,342,120,False,,1,0.86,a,2,12,40,2024-08-24,43.0,92,51,9,5371,20,14885,91,0.3,1.7,Clarke,1
0,1997-05-01,0,0,False,True,0,0,0,0,0,229164,,,0,0,-1,1,0.0,545,226,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Chiedozie,0.0,560,228,0,0,0,False,0.0,551,222,314,False,0.0,547,221,,0,Has joined Lincoln City on loan until January,2026-09-02T16:04:17.497385Z,49,368,219,p229164,0,0,,0,,229164.jpg,0.0,560,228,False,-1,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,104,False,0,0,,[],Ogbene,0.0,626,267,False,,0,0,u,0,12,40,2024-08-28,0.0,508,200,0,104,0,1150,8,0.0,0.0,Ogbene,0
1,2004-03-08,0,67,True,True,,,0,0.0,6,531442,2,,0,0,-1,1,114.9,18,17,24,7.55,,,0,3,1.8,1.8,0,0.83,0.26,0.86,0.27,0.03,6.11,1.92,0.01,Abdul,1.8,169,76,9,2.83,0,False,19.7,53,38,315,False,61.6,118,37,Abdul Fatawu,286,,,54,212,135,p531442,0,0,,0,,531442.jpg,2.2,195,84,False,-2,,-4.7,"[{'offset': 0, 'projected_percent': '-5.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.5', 'likelihood': -1}]",9,0,81,False,0,0.0,,[],Fatawu,0.2,344,121,False,,4,1.26,a,9,12,40,2026-07-21,20.0,155,81,9,5322,20,10897,53,0.3,1.7,Fatawu,2
1,2004-07-16,6,101,True,True,100,100,0,0.0,3,543968,,,0,0,0,0,49.8,95,8,9,3.42,,,1,4,4.8,4.8,0,0.11,0.04,1.59,0.6,1.48,2.22,0.84,0.56,Emersonn,4.8,31,4,5,1.9,2,False,22.9,36,7,316,False,96.4,50,4,Emersonn,237,,2026-08-31T09:30:08.306145Z,55,160,38,p543968,0,0,2,0,,543968.jpg,6.0,35,4,False,255,,76.1,"[{'offset': 0, 'projected_percent': '77.6', 'likelihood': 3}, {'offset': 1, 'projected_percent': '81.1', 'likelihood': 3}, {'offset': 2, 'projected_percent': '84.6', 'likelihood': 3}]",4,0,30,False,0,0.0,,[],Correia da Silva,3.3,96,13,False,,4,1.52,a,2,12,40,2026-07-08,83.0,34,13,24,290678,6980,120278,1004,0.9,4.4,Emersonn,0
0,1999-02-15,0,0,False,True,0,0,0,0,0,222625,,,0,0,0,0,0.0,580,62,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,587,63,0,0,0,False,0.0,581,60,317,False,0.0,576,57,,0,Has joined Stoke City permanently,2026-08-21T13:06:08.606019Z,50,270,53,p222625,0,0,,0,,222625.jpg,0.0,587,63,False,-2,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,243,False,0,0,,[],Hirst,0.1,440,64,False,,0,0,u,0,12,40,2023-07-13,0.0,552,56,0,0,0,16675,45,0.0,0.0,Hirst,0
0,2002-02-08,0,6,True,True,100,100,0,0.0,0,481624,5,,0,0,-1,1,0.8,344,171,3,9.64,,,0,3,0.2,0.2,0,0.00,0.0,0.01,0.06,0.02,0.41,1.32,0.06,Jaden,0.2,403,190,1,3.21,0,False,1.3,344,159,318,False,3.4,353,162,,28,,2026-08-25T11:30:07.532993Z,54,205,129,p481624,0,0,3,0,,481624.jpg,1.0,367,170,False,0,2026-09-19T14:00:09.771450Z,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",3,0,241,False,0,0.0,,[],Philogene,0.1,454,176,False,,0,0.0,a,0,12,40,2025-01-15,9.0,233,116,1,274,6,9134,10,0.0,0.2,Philogene,0
0,1995-09-24,0,0,False,True,0,0,0,0,0,172453,,,0,0,0,0,0.0,573,245,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,582,245,0,0,0,False,0.0,576,242,319,False,0.0,571,240,,0,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,50,251,157,p172453,0,0,,0,,172453.jpg,0.0,582,245,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,104,False,0,0,,[],Szmodics,0.0,645,284,False,,0,0,u,0,12,40,2024-08-16,0.0,545,227,0,0,0,749,2,0.0,0.0,Szmodics,0
0,1995-10-09,0,33,True,True,,,0,0.0,0,147675,,,0,0,0,0,1.7,322,41,3,3.91,,,0,4,1.2,1.2,0,0.00,0.0,0.97,1.27,0.97,4.04,5.27,1.27,Chuba,1.2,235,23,4,5.22,1,False,5.5,247,26,320,False,34.6,208,17,,69,,,50,246,51,p147675,0,0,,0,,147675.jpg,3.0,139,15,False,16,,24.4,"[{'offset': 0, 'projected_percent': '24.5', 'likelihood': 2}, {'offset': 1, 'projected_percent': '24.7', 'likelihood': 2}, {'offset': 2, 'projected_percent': '25.0', 'likelihood': 2}]",2,0,241,False,0,0.0,,[],Akpom,1.2,163,24,False,,0,0.0,a,1,12,40,2026-07-01,19.0,159,29,6,126807,851,65086,653,0.2,1.2,Akpom,0
0,2006-06-21,0,3,True,True,,,0,0.0,0,557012,,,0,0,0,0,0.1,375,48,0,0.0,,,0,4,0.2,0.2,0,0.00,0.0,0.00,0.0,0.00,0.03,0.27,0.0,Sindre,0.2,378,45,0,0.0,0,False,0.0,507,52,321,False,0.0,502,49,,10,,,45,512,71,p557012,0,0,,0,,557012.jpg,1.0,310,35,False,37,,39.6,"[{'offset': 0, 'projected_percent': '39.8', 'likelihood': 2}, {'offset': 1, 'projected_percent': '40.3', 'likelihood': 3}, {'offset': 2, 'projected_percent': '40.8', 'likelihood': 3}]",0,0,161,False,0,0.0,,[],Walle Egeli,3.6,92,12,False,,0,0.0,a,0,12,40,2025-08-29,0.0,458,48,1,314950,2329,186677,2190,0.0,0.2,Walle Egeli,0
0,2002-03-01,0,0,False,True,0,0,0,0,0,462387,,,0,0,0,0,0.0,589,64,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ali,0.0,593,65,0,0,0,False,0.0,588,62,322,False,0.0,583,59,Ali Al Hamadi,0,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-27T14:54:10.215357Z,50,287,56,p462387,0,0,,0,,462387.jpg,0.0,593,65,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,103,False,0,0,,[],Al-Hamadi,0.1,490,68,False,,0,0,u,0,12,40,2024-01-29,0.0,562,58,0,755,0,9585,40,0.0,0.0,Al-Hamadi,0
0,2001-11-22,0,12,True,True,,,0,0.0,0,461587,,,0,0,0,0,1.8,317,160,5,10.71,,,0,3,0.6,0.6,0,0.00,0.0,0.05,0.11,0.05,0.21,0.45,0.11,Kasey,0.6,291,133,0,0.0,0,False,1.4,338,155,323,False,4.6,339,155,,42,,,45,483,262,p461587,0,0,,0,,461587.jpg,1.0,307,133,False,-24,,-83.3,"[{'offset': 0, 'projected_percent': '-84.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-87.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-91.1', 'likelihood': -3}]",4,0,104,False,0,0.0,,[],McAteer,1.1,172,55,False,,0,0.0,a,1,12,40,2025-08-22,7.0,244,121,3,26816,72,56354,507,0.1,0.7,McAteer,0
0,2001-01-09,0,0,True,True,,,0,0,0,232457,,,0,0,-1,1,0.0,546,227,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Anis,0.0,561,229,0,0,0,False,0.0,552,223,324,False,0.0,548,222,,0,,,49,369,220,p232457,0,0,,0,,232457.jpg,0.0,561,229,False,0,,-97.4,"[{'offset': 0, 'projected_percent': '-97.4', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-97.4', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-97.4', 'likelihood': -4}]",0,0,2,False,0,0,,[],Mehmeti,0.0,526,212,False,,0,0,a,0,12,40,2026-01-23,0.0,509,201,0,329,3,2336,5,0.0,0.0,Mehmeti,0
0,2003-08-07,0,0,False,True,0,0,0,0,0,546600,,,0,0,0,0,0.0,496,52,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kayne,0.0,516,65,0,0,0,False,0.0,501,65,554,False,0.0,496,65,,0,Has joined Valencia on loan for the rest of the season,2026-08-25T14:04:09.529320Z,45,505,44,p546600,0,0,,0,,546600.jpg,0.0,516,65,False,0,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,152,False,0,0,,[],van Oevelen,0.0,573,68,False,,0,0,u,0,12,40,2026-07-21,0.0,452,50,0,54,0,1881,7,0.0,0.0,Van Oevelen,0
0,1997-10-20,0,27,True,True,,,0,0.0,8,442967,,,0,0,-1,1,5.2,270,141,19,7.04,,,0,3,1.4,1.4,0,0.01,0.0,0.72,0.26,0.71,5.57,2.06,0.26,Daizen,1.4,217,98,8,2.96,0,False,7.4,213,97,562,False,28.8,228,92,,243,,,54,197,124,p442967,0,0,,0,,442967.jpg,1.8,245,111,False,-8,,-101.4,"[{'offset': 0, 'projected_percent': '-103.4', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-108.0', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-112.5', 'likelihood': -5}]",4,0,108,False,0,0.0,,[],Maeda,0.2,315,111,False,,3,1.11,a,7,12,40,2026-07-25,43.0,91,50,7,2749,21,18929,159,0.3,1.3,Maeda,0
0,2000-01-23,0,40,True,True,,,0,0.0,8,240514,,,0,0,0,0,0.0,473,45,0,0.0,,,0,1,1.4,1.4,0,0.01,0.0,0.01,0.0,0.00,6.74,1.68,0.0,Kjell,1.4,209,16,10,2.5,0,False,10.3,168,4,564,False,103.6,39,4,,360,,,45,465,35,p240514,0,0,,0,,240514.jpg,1.8,238,18,False,-2,,-22.3,"[{'offset': 0, 'projected_percent': '-22.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-23.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-23.5', 'likelihood': -2}]",39,0,152,False,15,3.75,,[],Scherpen,0.6,237,33,False,,4,1.0,a,0,12,40,2026-07-28,0.0,423,41,7,14644,77,20722,145,0.3,1.6,Scherpen,0
0,1999-08-19,0,8,True,True,100,100,0,0.0,1,216055,,,0,0,-1,1,21.3,191,107,2,13.85,,,0,3,0.2,0.2,0,0.01,0.07,0.01,0.07,0.00,0.27,1.87,0.0,Florentino Ibrain,0.2,384,175,0,0.0,0,False,3.2,295,132,571,False,9.0,305,133,Florentino,13,,2026-08-25T11:30:07.678802Z,49,365,218,p216055,0,0,,0,,216055.jpg,1.0,323,140,False,0,,-92.1,"[{'offset': 0, 'projected_percent': '-92.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-92.1', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-92.1', 'likelihood': -3}]",0,0,173,False,0,0.0,,[],Morris Luís,0.1,442,169,False,,0,0.0,a,1,12,40,2026-08-04,2.0,302,147,1,951,6,6761,30,0.0,0.2,Florentino,0
2,2004-01-23,0,72,True,True,100,100,0,0.0,5,474120,,,0,0,0,0,62.7,63,50,26,6.88,,,0,3,2.6,2.6,0,0.84,0.22,1.76,0.46,0.92,6.71,1.78,0.24,Julio,2.6,114,49,10,2.65,0,False,19.4,59,41,591,False,55.8,135,46,,340,,2026-08-22T18:00:07.551930Z,55,150,93,p474120,0,0,,0,,474120.jpg,3.2,130,53,False,-5,,9.5,"[{'offset': 0, 'projected_percent': '9.5', 'likelihood': 1}, {'offset': 1, 'projected_percent': '9.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '9.4', 'likelihood': 1}]",19,0,168,False,0,0.0,,[],Enciso,0.8,200,63,False,,4,1.06,a,2,12,40,2026-08-17,75.0,41,24,13,91810,247,46684,395,0.5,2.4,Enciso,1
0,2005-10-22,0,12,True,True,,,0,0.0,2,572584,,,0,0,0,0,24.8,174,55,3,6.59,,,0,2,0.8,0.8,0,0.02,0.04,0.02,0.04,0.00,0.89,1.95,0.0,Abdoul,0.8,266,97,1,2.2,0,False,3.6,289,109,592,False,11.6,286,115,,41,,,40,643,198,p572584,0,0,,0,,572584.jpg,1.0,292,105,False,-3,,-23.6,"[{'offset': 0, 'projected_percent': '-23.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-24.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-24.6', 'likelihood': -2}]",4,0,54,False,0,0.0,,[],Ouattara,0.9,197,75,False,,0,0.0,a,1,12,40,2026-08-17,0.0,371,149,4,12851,66,24305,169,0.2,1.0,Ouattara,0
0,2003-10-30,0,0,False,True,0,0,0,0,0,524180,,,0,0,0,0,0.0,494,200,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Cameron,0.0,514,204,0,0,0,False,0.0,499,195,602,False,0.0,494,193,,0,Has joined Huddersfield Town on loan for the rest of the season,2026-09-02T16:04:17.524642Z,45,503,267,p524180,0,0,,0,,524180.jpg,0.0,514,204,False,-1,,0.0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",0,0,241,False,0,0,,[],Humphreys,0.0,557,232,False,,0,0,u,0,12,40,2021-08-09,0.0,450,172,0,2861,0,3018,24,0.0,0.0,Humphreys,0
